image_id,image_path,label,mask_path,split,source,protected
fully_synthetic_full_synthetic_061285,fully_synthetic/full_synthetic_061285.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_061334,fully_synthetic/full_synthetic_061334.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_061337,fully_synthetic/full_synthetic_061337.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_061338,fully_synthetic/full_synthetic_061338.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_061397,fully_synthetic/full_synthetic_061397.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_061516,fully_synthetic/full_synthetic_061516.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_061531,fully_synthetic/full_synthetic_061531.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_061590,fully_synthetic/full_synthetic_061590.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_061599,fully_synthetic/full_synthetic_061599.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_061614,fully_synthetic/full_synthetic_061614.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_061635,fully_synthetic/full_synthetic_061635.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_061973,fully_synthetic/full_synthetic_061973.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_062023,fully_synthetic/full_synthetic_062023.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_062118,fully_synthetic/full_synthetic_062118.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_062125,fully_synthetic/full_synthetic_062125.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_062169,fully_synthetic/full_synthetic_062169.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_062223,fully_synthetic/full_synthetic_062223.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_062237,fully_synthetic/full_synthetic_062237.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_062238,fully_synthetic/full_synthetic_062238.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_062388,fully_synthetic/full_synthetic_062388.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_062389,fully_synthetic/full_synthetic_062389.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_062453,fully_synthetic/full_synthetic_062453.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_062488,fully_synthetic/full_synthetic_062488.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_062602,fully_synthetic/full_synthetic_062602.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_062636,fully_synthetic/full_synthetic_062636.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_062658,fully_synthetic/full_synthetic_062658.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_062709,fully_synthetic/full_synthetic_062709.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_062834,fully_synthetic/full_synthetic_062834.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_062897,fully_synthetic/full_synthetic_062897.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_062940,fully_synthetic/full_synthetic_062940.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_062989,fully_synthetic/full_synthetic_062989.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_063025,fully_synthetic/full_synthetic_063025.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_063044,fully_synthetic/full_synthetic_063044.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_063134,fully_synthetic/full_synthetic_063134.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_063300,fully_synthetic/full_synthetic_063300.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_063346,fully_synthetic/full_synthetic_063346.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_063384,fully_synthetic/full_synthetic_063384.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_063397,fully_synthetic/full_synthetic_063397.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_063409,fully_synthetic/full_synthetic_063409.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_063430,fully_synthetic/full_synthetic_063430.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_063586,fully_synthetic/full_synthetic_063586.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_063596,fully_synthetic/full_synthetic_063596.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_063846,fully_synthetic/full_synthetic_063846.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_063863,fully_synthetic/full_synthetic_063863.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_063933,fully_synthetic/full_synthetic_063933.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_063970,fully_synthetic/full_synthetic_063970.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_063997,fully_synthetic/full_synthetic_063997.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_064013,fully_synthetic/full_synthetic_064013.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_064094,fully_synthetic/full_synthetic_064094.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_064360,fully_synthetic/full_synthetic_064360.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_064372,fully_synthetic/full_synthetic_064372.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_064407,fully_synthetic/full_synthetic_064407.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_064452,fully_synthetic/full_synthetic_064452.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_064461,fully_synthetic/full_synthetic_064461.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_064647,fully_synthetic/full_synthetic_064647.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_064663,fully_synthetic/full_synthetic_064663.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_064858,fully_synthetic/full_synthetic_064858.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_064951,fully_synthetic/full_synthetic_064951.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_065023,fully_synthetic/full_synthetic_065023.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_065189,fully_synthetic/full_synthetic_065189.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_065242,fully_synthetic/full_synthetic_065242.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_065358,fully_synthetic/full_synthetic_065358.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_065360,fully_synthetic/full_synthetic_065360.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_065380,fully_synthetic/full_synthetic_065380.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_065476,fully_synthetic/full_synthetic_065476.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_065734,fully_synthetic/full_synthetic_065734.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_065753,fully_synthetic/full_synthetic_065753.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_065860,fully_synthetic/full_synthetic_065860.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_065940,fully_synthetic/full_synthetic_065940.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_066008,fully_synthetic/full_synthetic_066008.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_066034,fully_synthetic/full_synthetic_066034.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_066038,fully_synthetic/full_synthetic_066038.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_066056,fully_synthetic/full_synthetic_066056.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_066060,fully_synthetic/full_synthetic_066060.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_066086,fully_synthetic/full_synthetic_066086.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_066100,fully_synthetic/full_synthetic_066100.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_066138,fully_synthetic/full_synthetic_066138.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_066180,fully_synthetic/full_synthetic_066180.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_066190,fully_synthetic/full_synthetic_066190.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_066195,fully_synthetic/full_synthetic_066195.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_066196,fully_synthetic/full_synthetic_066196.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_066226,fully_synthetic/full_synthetic_066226.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_066302,fully_synthetic/full_synthetic_066302.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_066325,fully_synthetic/full_synthetic_066325.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_066354,fully_synthetic/full_synthetic_066354.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_066508,fully_synthetic/full_synthetic_066508.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_066561,fully_synthetic/full_synthetic_066561.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_066580,fully_synthetic/full_synthetic_066580.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_066741,fully_synthetic/full_synthetic_066741.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_066745,fully_synthetic/full_synthetic_066745.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_066761,fully_synthetic/full_synthetic_066761.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_066903,fully_synthetic/full_synthetic_066903.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_066971,fully_synthetic/full_synthetic_066971.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_067030,fully_synthetic/full_synthetic_067030.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_067034,fully_synthetic/full_synthetic_067034.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_067048,fully_synthetic/full_synthetic_067048.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_067064,fully_synthetic/full_synthetic_067064.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_067201,fully_synthetic/full_synthetic_067201.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_067211,fully_synthetic/full_synthetic_067211.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_067316,fully_synthetic/full_synthetic_067316.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_067336,fully_synthetic/full_synthetic_067336.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_067486,fully_synthetic/full_synthetic_067486.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_067615,fully_synthetic/full_synthetic_067615.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_067639,fully_synthetic/full_synthetic_067639.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_067699,fully_synthetic/full_synthetic_067699.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_067704,fully_synthetic/full_synthetic_067704.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_067709,fully_synthetic/full_synthetic_067709.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_067742,fully_synthetic/full_synthetic_067742.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_067898,fully_synthetic/full_synthetic_067898.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_067934,fully_synthetic/full_synthetic_067934.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_068022,fully_synthetic/full_synthetic_068022.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_068058,fully_synthetic/full_synthetic_068058.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_068143,fully_synthetic/full_synthetic_068143.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_068188,fully_synthetic/full_synthetic_068188.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_068221,fully_synthetic/full_synthetic_068221.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_068243,fully_synthetic/full_synthetic_068243.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_068261,fully_synthetic/full_synthetic_068261.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_068397,fully_synthetic/full_synthetic_068397.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_068410,fully_synthetic/full_synthetic_068410.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_068413,fully_synthetic/full_synthetic_068413.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_068795,fully_synthetic/full_synthetic_068795.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_068812,fully_synthetic/full_synthetic_068812.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_068905,fully_synthetic/full_synthetic_068905.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_068967,fully_synthetic/full_synthetic_068967.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_069068,fully_synthetic/full_synthetic_069068.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_069156,fully_synthetic/full_synthetic_069156.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_069160,fully_synthetic/full_synthetic_069160.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_069161,fully_synthetic/full_synthetic_069161.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_069184,fully_synthetic/full_synthetic_069184.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_069261,fully_synthetic/full_synthetic_069261.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_069330,fully_synthetic/full_synthetic_069330.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_069415,fully_synthetic/full_synthetic_069415.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_069447,fully_synthetic/full_synthetic_069447.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_069470,fully_synthetic/full_synthetic_069470.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_069500,fully_synthetic/full_synthetic_069500.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_069631,fully_synthetic/full_synthetic_069631.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_069731,fully_synthetic/full_synthetic_069731.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_069795,fully_synthetic/full_synthetic_069795.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_069815,fully_synthetic/full_synthetic_069815.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_069820,fully_synthetic/full_synthetic_069820.png,1,,train,fully_synthetic,False
locally_tampered_tampered_000114,locally_tampered/tampered_000114.jpg,2,locally_tampered_masks/tampered_000114.png,train,locally_tampered,False
locally_tampered_tampered_000133,locally_tampered/tampered_000133.jpg,2,locally_tampered_masks/tampered_000133.png,train,locally_tampered,False
locally_tampered_tampered_000201,locally_tampered/tampered_000201.jpg,2,locally_tampered_masks/tampered_000201.png,train,locally_tampered,False
locally_tampered_tampered_000238,locally_tampered/tampered_000238.jpg,2,locally_tampered_masks/tampered_000238.png,train,locally_tampered,False
locally_tampered_tampered_000250,locally_tampered/tampered_000250.jpg,2,locally_tampered_masks/tampered_000250.png,train,locally_tampered,False
locally_tampered_tampered_000276,locally_tampered/tampered_000276.jpg,2,locally_tampered_masks/tampered_000276.png,train,locally_tampered,False
locally_tampered_tampered_000342,locally_tampered/tampered_000342.jpg,2,locally_tampered_masks/tampered_000342.png,train,locally_tampered,False
locally_tampered_tampered_00046,locally_tampered/tampered_00046.png,2,locally_tampered_masks/tampered_00046.png,train,locally_tampered,False
locally_tampered_tampered_000476,locally_tampered/tampered_000476.jpg,2,locally_tampered_masks/tampered_000476.png,train,locally_tampered,False
locally_tampered_tampered_00070,locally_tampered/tampered_00070.png,2,locally_tampered_masks/tampered_00070.png,train,locally_tampered,False
locally_tampered_tampered_000815,locally_tampered/tampered_000815.jpg,2,locally_tampered_masks/tampered_000815.png,val,locally_tampered,False
locally_tampered_tampered_000825,locally_tampered/tampered_000825.jpg,2,locally_tampered_masks/tampered_000825.png,val,locally_tampered,False
locally_tampered_tampered_000879,locally_tampered/tampered_000879.jpg,2,locally_tampered_masks/tampered_000879.png,train,locally_tampered,False
locally_tampered_tampered_000911,locally_tampered/tampered_000911.jpg,2,locally_tampered_masks/tampered_000911.png,train,locally_tampered,False
locally_tampered_tampered_000938,locally_tampered/tampered_000938.jpg,2,locally_tampered_masks/tampered_000938.png,train,locally_tampered,False
locally_tampered_tampered_001067,locally_tampered/tampered_001067.jpg,2,locally_tampered_masks/tampered_001067.png,train,locally_tampered,False
locally_tampered_tampered_001204,locally_tampered/tampered_001204.jpg,2,locally_tampered_masks/tampered_001204.png,train,locally_tampered,False
locally_tampered_tampered_001237,locally_tampered/tampered_001237.jpg,2,locally_tampered_masks/tampered_001237.png,test,locally_tampered,False
locally_tampered_tampered_001294,locally_tampered/tampered_001294.jpg,2,locally_tampered_masks/tampered_001294.png,train,locally_tampered,False
locally_tampered_tampered_001464,locally_tampered/tampered_001464.jpg,2,locally_tampered_masks/tampered_001464.png,train,locally_tampered,False
locally_tampered_tampered_001537,locally_tampered/tampered_001537.jpg,2,locally_tampered_masks/tampered_001537.png,val,locally_tampered,False
locally_tampered_tampered_001607,locally_tampered/tampered_001607.jpg,2,locally_tampered_masks/tampered_001607.png,train,locally_tampered,False
locally_tampered_tampered_001613,locally_tampered/tampered_001613.jpg,2,locally_tampered_masks/tampered_001613.png,train,locally_tampered,False
locally_tampered_tampered_001693,locally_tampered/tampered_001693.jpg,2,locally_tampered_masks/tampered_001693.png,train,locally_tampered,False
locally_tampered_tampered_001703,locally_tampered/tampered_001703.jpg,2,locally_tampered_masks/tampered_001703.png,train,locally_tampered,False
locally_tampered_tampered_001764,locally_tampered/tampered_001764.jpg,2,locally_tampered_masks/tampered_001764.png,train,locally_tampered,False
locally_tampered_tampered_001769,locally_tampered/tampered_001769.jpg,2,locally_tampered_masks/tampered_001769.png,train,locally_tampered,False
locally_tampered_tampered_002014,locally_tampered/tampered_002014.jpg,2,locally_tampered_masks/tampered_002014.png,train,locally_tampered,False
locally_tampered_tampered_002049,locally_tampered/tampered_002049.jpg,2,locally_tampered_masks/tampered_002049.png,train,locally_tampered,False
locally_tampered_tampered_002087,locally_tampered/tampered_002087.jpg,2,locally_tampered_masks/tampered_002087.png,train,locally_tampered,False
locally_tampered_tampered_002143,locally_tampered/tampered_002143.jpg,2,locally_tampered_masks/tampered_002143.png,train,locally_tampered,False
locally_tampered_tampered_002160,locally_tampered/tampered_002160.jpg,2,locally_tampered_masks/tampered_002160.png,train,locally_tampered,False
locally_tampered_tampered_002165,locally_tampered/tampered_002165.jpg,2,locally_tampered_masks/tampered_002165.png,train,locally_tampered,False
locally_tampered_tampered_002174,locally_tampered/tampered_002174.jpg,2,locally_tampered_masks/tampered_002174.png,test,locally_tampered,False
locally_tampered_tampered_002279,locally_tampered/tampered_002279.jpg,2,locally_tampered_masks/tampered_002279.png,test,locally_tampered,False
locally_tampered_tampered_002463,locally_tampered/tampered_002463.jpg,2,locally_tampered_masks/tampered_002463.png,train,locally_tampered,False
locally_tampered_tampered_002523,locally_tampered/tampered_002523.png,2,locally_tampered_masks/tampered_002523.png,train,locally_tampered,False
locally_tampered_tampered_002551,locally_tampered/tampered_002551.jpg,2,locally_tampered_masks/tampered_002551.png,train,locally_tampered,False
locally_tampered_tampered_002703,locally_tampered/tampered_002703.jpg,2,locally_tampered_masks/tampered_002703.png,train,locally_tampered,False
locally_tampered_tampered_002761,locally_tampered/tampered_002761.jpg,2,locally_tampered_masks/tampered_002761.png,train,locally_tampered,False
locally_tampered_tampered_002780,locally_tampered/tampered_002780.jpg,2,locally_tampered_masks/tampered_002780.png,train,locally_tampered,False
locally_tampered_tampered_002837,locally_tampered/tampered_002837.png,2,locally_tampered_masks/tampered_002837.png,train,locally_tampered,False
locally_tampered_tampered_00290,locally_tampered/tampered_00290.png,2,locally_tampered_masks/tampered_00290.png,train,locally_tampered,False
locally_tampered_tampered_003020,locally_tampered/tampered_003020.jpg,2,locally_tampered_masks/tampered_003020.png,train,locally_tampered,False
locally_tampered_tampered_003154,locally_tampered/tampered_003154.jpg,2,locally_tampered_masks/tampered_003154.png,train,locally_tampered,False
locally_tampered_tampered_003177,locally_tampered/tampered_003177.jpg,2,locally_tampered_masks/tampered_003177.png,train,locally_tampered,False
locally_tampered_tampered_003199,locally_tampered/tampered_003199.jpg,2,locally_tampered_masks/tampered_003199.png,train,locally_tampered,False
locally_tampered_tampered_003262,locally_tampered/tampered_003262.jpg,2,locally_tampered_masks/tampered_003262.png,test,locally_tampered,False
locally_tampered_tampered_003327,locally_tampered/tampered_003327.jpg,2,locally_tampered_masks/tampered_003327.png,train,locally_tampered,False
locally_tampered_tampered_003330,locally_tampered/tampered_003330.jpg,2,locally_tampered_masks/tampered_003330.png,train,locally_tampered,False
locally_tampered_tampered_003538,locally_tampered/tampered_003538.jpg,2,locally_tampered_masks/tampered_003538.png,train,locally_tampered,False
locally_tampered_tampered_003549,locally_tampered/tampered_003549.jpg,2,locally_tampered_masks/tampered_003549.png,train,locally_tampered,False
locally_tampered_tampered_003629,locally_tampered/tampered_003629.jpg,2,locally_tampered_masks/tampered_003629.png,train,locally_tampered,False
locally_tampered_tampered_003680,locally_tampered/tampered_003680.jpg,2,locally_tampered_masks/tampered_003680.png,test,locally_tampered,False
locally_tampered_tampered_003803,locally_tampered/tampered_003803.jpg,2,locally_tampered_masks/tampered_003803.png,train,locally_tampered,False
locally_tampered_tampered_003844,locally_tampered/tampered_003844.jpg,2,locally_tampered_masks/tampered_003844.png,test,locally_tampered,False
locally_tampered_tampered_003926,locally_tampered/tampered_003926.jpg,2,locally_tampered_masks/tampered_003926.png,train,locally_tampered,False
locally_tampered_tampered_004130,locally_tampered/tampered_004130.jpg,2,locally_tampered_masks/tampered_004130.png,train,locally_tampered,False
locally_tampered_tampered_004170,locally_tampered/tampered_004170.jpg,2,locally_tampered_masks/tampered_004170.png,train,locally_tampered,False
locally_tampered_tampered_004174,locally_tampered/tampered_004174.jpg,2,locally_tampered_masks/tampered_004174.png,train,locally_tampered,False
locally_tampered_tampered_004196,locally_tampered/tampered_004196.jpg,2,locally_tampered_masks/tampered_004196.png,train,locally_tampered,False
locally_tampered_tampered_004211,locally_tampered/tampered_004211.jpg,2,locally_tampered_masks/tampered_004211.png,train,locally_tampered,False
locally_tampered_tampered_00436,locally_tampered/tampered_00436.png,2,locally_tampered_masks/tampered_00436.png,train,locally_tampered,False
locally_tampered_tampered_004402,locally_tampered/tampered_004402.jpg,2,locally_tampered_masks/tampered_004402.png,train,locally_tampered,False
locally_tampered_tampered_004442,locally_tampered/tampered_004442.jpg,2,locally_tampered_masks/tampered_004442.png,train,locally_tampered,False
locally_tampered_tampered_004546,locally_tampered/tampered_004546.jpg,2,locally_tampered_masks/tampered_004546.png,train,locally_tampered,False
locally_tampered_tampered_004703,locally_tampered/tampered_004703.jpg,2,locally_tampered_masks/tampered_004703.png,train,locally_tampered,False
locally_tampered_tampered_00476,locally_tampered/tampered_00476.png,2,locally_tampered_masks/tampered_00476.png,train,locally_tampered,False
locally_tampered_tampered_004834,locally_tampered/tampered_004834.jpg,2,locally_tampered_masks/tampered_004834.png,train,locally_tampered,False
locally_tampered_tampered_004837,locally_tampered/tampered_004837.jpg,2,locally_tampered_masks/tampered_004837.png,train,locally_tampered,False
locally_tampered_tampered_004904,locally_tampered/tampered_004904.jpg,2,locally_tampered_masks/tampered_004904.png,train,locally_tampered,False
locally_tampered_tampered_004916,locally_tampered/tampered_004916.jpg,2,locally_tampered_masks/tampered_004916.png,train,locally_tampered,False
locally_tampered_tampered_004988,locally_tampered/tampered_004988.jpg,2,locally_tampered_masks/tampered_004988.png,train,locally_tampered,False
locally_tampered_tampered_00558,locally_tampered/tampered_00558.png,2,locally_tampered_masks/tampered_00558.png,train,locally_tampered,False
locally_tampered_tampered_00604,locally_tampered/tampered_00604.png,2,locally_tampered_masks/tampered_00604.png,train,locally_tampered,False
locally_tampered_tampered_00674,locally_tampered/tampered_00674.png,2,locally_tampered_masks/tampered_00674.png,train,locally_tampered,False
locally_tampered_tampered_00790,locally_tampered/tampered_00790.png,2,locally_tampered_masks/tampered_00790.png,train,locally_tampered,False
locally_tampered_tampered_00916,locally_tampered/tampered_00916.png,2,locally_tampered_masks/tampered_00916.png,train,locally_tampered,False
locally_tampered_tampered_00918,locally_tampered/tampered_00918.png,2,locally_tampered_masks/tampered_00918.png,train,locally_tampered,False
locally_tampered_tampered_01142,locally_tampered/tampered_01142.png,2,locally_tampered_masks/tampered_01142.png,train,locally_tampered,False
locally_tampered_tampered_01344,locally_tampered/tampered_01344.png,2,locally_tampered_masks/tampered_01344.png,train,locally_tampered,False
locally_tampered_tampered_01346,locally_tampered/tampered_01346.png,2,locally_tampered_masks/tampered_01346.png,train,locally_tampered,False
locally_tampered_tampered_01362,locally_tampered/tampered_01362.png,2,locally_tampered_masks/tampered_01362.png,train,locally_tampered,False
locally_tampered_tampered_01460,locally_tampered/tampered_01460.png,2,locally_tampered_masks/tampered_01460.png,train,locally_tampered,False
locally_tampered_tampered_01590,locally_tampered/tampered_01590.png,2,locally_tampered_masks/tampered_01590.png,train,locally_tampered,False
locally_tampered_tampered_01611,locally_tampered/tampered_01611.png,2,locally_tampered_masks/tampered_01611.png,train,locally_tampered,False
locally_tampered_tampered_01636,locally_tampered/tampered_01636.png,2,locally_tampered_masks/tampered_01636.png,train,locally_tampered,False
locally_tampered_tampered_01732,locally_tampered/tampered_01732.png,2,locally_tampered_masks/tampered_01732.png,val,locally_tampered,False
locally_tampered_tampered_01900,locally_tampered/tampered_01900.png,2,locally_tampered_masks/tampered_01900.png,test,locally_tampered,False
locally_tampered_tampered_01919,locally_tampered/tampered_01919.png,2,locally_tampered_masks/tampered_01919.png,train,locally_tampered,False
locally_tampered_tampered_01944,locally_tampered/tampered_01944.png,2,locally_tampered_masks/tampered_01944.png,train,locally_tampered,False
locally_tampered_tampered_02005,locally_tampered/tampered_02005.png,2,locally_tampered_masks/tampered_02005.png,train,locally_tampered,False
locally_tampered_tampered_02080,locally_tampered/tampered_02080.png,2,locally_tampered_masks/tampered_02080.png,val,locally_tampered,False
locally_tampered_tampered_02181,locally_tampered/tampered_02181.png,2,locally_tampered_masks/tampered_02181.png,train,locally_tampered,False
locally_tampered_tampered_02299,locally_tampered/tampered_02299.png,2,locally_tampered_masks/tampered_02299.png,train,locally_tampered,False
locally_tampered_tampered_02471,locally_tampered/tampered_02471.png,2,locally_tampered_masks/tampered_02471.png,train,locally_tampered,False
locally_tampered_tampered_02529,locally_tampered/tampered_02529.png,2,locally_tampered_masks/tampered_02529.png,train,locally_tampered,False
locally_tampered_tampered_02564,locally_tampered/tampered_02564.png,2,locally_tampered_masks/tampered_02564.png,train,locally_tampered,False
locally_tampered_tampered_02605,locally_tampered/tampered_02605.png,2,locally_tampered_masks/tampered_02605.png,train,locally_tampered,False
locally_tampered_tampered_02623,locally_tampered/tampered_02623.png,2,locally_tampered_masks/tampered_02623.png,train,locally_tampered,False
locally_tampered_tampered_02671,locally_tampered/tampered_02671.png,2,locally_tampered_masks/tampered_02671.png,train,locally_tampered,False
locally_tampered_tampered_02715,locally_tampered/tampered_02715.png,2,locally_tampered_masks/tampered_02715.png,val,locally_tampered,False
locally_tampered_tampered_02783,locally_tampered/tampered_02783.png,2,locally_tampered_masks/tampered_02783.png,val,locally_tampered,False
